site_id,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
0,142,7.611904,144.596409,0.165098,5.534297,18.894144,0.000000e+00,6.376668,0.000000e+00,74.507399,1.127736,2.533848,0.000000e+00,0.876328,0.000000e+00,0.078436,0.287983
0,143,7.148082,146.846192,0.161721,5.56225,19.029106,0.000000e+00,8.133136,0.000000e+00,60.468786,1.044074,3.963204,0.000000e+00,0.827461,0.000000e+00,0.082299,0.289367
0,144,10.359,150.967201,0.171547,5.594075,19.161948,0.000000e+00,8.98049,0.000000e+00,67.421594,1.376239,3.081181,0.000000e+00,0.838765,0.000000e+00,0.079023,0.287818
0,145,9.611221,153.420152,0.17694,5.623978,19.288284,0.000000e+00,8.96033,0.000000e+00,59.878149,0.704063,3.859245,0.000000e+00,0.813498,0.000000e+00,0.079226,0.283191
0,146,5.644682,153.895357,0.168735,5.648916,19.423678,0.000000e+00,7.781385,0.000000e+00,64.033961,1.120197,3.290773,0.000000e+00,0.82644,0.000000e+00,0.077867,0.288297
0,147,3.526473,154.280778,0.160787,5.670732,19.562312,0.000000e+00,6.024176,0.000000e+00,64.077129,1.303297,3.30367,0.000000e+00,0.815949,0.000000e+00,0.07773,0.293022
0,148,5.798842,156.505574,0.165949,5.693993,19.700384,0.000000e+00,6.222767,0.000000e+00,65.099048,0.918481,3.353945,0.000000e+00,0.8141,0.000000e+00,0.077337,0.2928
0,149,6.891329,158.77561,0.168773,5.720094,19.838308,0.000000e+00,7.284358,0.000000e+00,69.346282,1.001772,2.828658,0.000000e+00,0.817025,0.000000e+00,0.074841,0.290876
0,150,4.158586,159.010055,0.160793,5.738988,19.981989,0.000000e+00,6.714195,0.000000e+00,51.763169,1.156446,4.601074,0.000000e+00,0.765468,0.000000e+00,0.080706,0.296033
0,151,3.117495,159.162833,0.163387,5.754135,20.116864,0.000000e+00,5.173689,0.000000e+00,56.777147,1.321986,3.979993,0.000000e+00,0.781959,0.000000e+00,0.07819,0.289582
0,152,2.346246,159.368935,0.15957,5.771568,20.258852,0.000000e+00,4.870358,0.000000e+00,60.301931,1.105404,3.65142,0.000000e+00,0.792218,0.000000e+00,0.076604,0.29301
0,153,2.095009,159.521105,0.160058,5.786691,20.39775,0.000000e+00,4.424204,0.000000e+00,54.639021,1.002349,4.247543,0.000000e+00,0.774545,0.000000e+00,0.078134,0.293647
0,154,2.836534,160.305568,0.159816,5.804809,20.541354,0.000000e+00,4.815537,0.000000e+00,57.65601,1.404927,4.012189,0.000000e+00,0.78575,0.000000e+00,0.079052,0.294193
0,155,2.477944,160.486633,0.163909,5.8205,20.676121,0.000000e+00,4.571962,0.000000e+00,50.420463,0.919102,4.672235,0.000000e+00,0.765604,0.000000e+00,0.079104,0.290701
0,156,2.036313,160.670529,0.160467,5.837263,20.822656,0.000000e+00,4.689358,0.000000e+00,62.724193,1.131332,3.422679,0.000000e+00,0.799654,0.000000e+00,0.075973,0.295508
0,157,2.054354,160.877734,0.164057,5.853386,20.959537,0.000000e+00,4.26985,0.000000e+00,60.656755,1.589779,3.780117,0.000000e+00,0.790512,0.000000e+00,0.07896,0.290928
0,158,1.866598,161.143529,0.161375,5.871748,21.102457,0.000000e+00,4.426171,0.000000e+00,67.454964,1.59168,3.131852,0.000000e+00,0.806767,0.000000e+00,0.076722,0.298706
0,159,1.937767,161.328441,0.163469,5.887117,21.241467,0.000000e+00,4.212111,0.000000e+00,52.130287,1.266624,4.762195,0.000000e+00,0.762098,0.000000e+00,0.081079,0.293971
0,160,1.822467,161.543462,0.160868,5.903779,21.38716,0.000000e+00,4.42362,0.000000e+00,49.542983,0.91823,4.756207,0.000000e+00,0.758744,0.000000e+00,0.078456,0.299889
0,161,1.880131,161.746855,0.162101,5.919616,21.53014,0.000000e+00,4.329431,0.000000e+00,59.245295,1.558969,3.820961,0.000000e+00,0.787265,0.000000e+00,0.077865,0.297682
0,162,1.761524,162.002903,0.159095,5.937131,21.676934,0.000000e+00,4.481289,0.000000e+00,66.866074,1.620806,3.174394,0.000000e+00,0.801808,0.000000e+00,0.076673,0.296195
0,163,1.882848,162.170616,0.162235,5.951429,21.818216,0.000000e+00,4.284448,0.000000e+00,54.177366,1.454221,4.45443,0.000000e+00,0.762315,0.000000e+00,0.07968,0.297026
0,164,1.885133,162.402037,0.162757,5.968081,21.961,0.000000e+00,4.352475,0.000000e+00,57.016645,1.390504,4.146981,0.000000e+00,0.771458,0.000000e+00,0.078198,0.295921
0,165,1.882791,162.634642,0.163498,5.984817,22.103944,0.000000e+00,4.364553,0.000000e+00,62.10123,1.245616,3.578304,0.000000e+00,0.786669,0.000000e+00,0.075909,0.295608
0,166,2.123431,162.838283,0.170941,5.999744,22.239093,0.000000e+00,4.164187,0.000000e+00,58.561255,1.523393,3.994977,0.000000e+00,0.774887,0.000000e+00,0.07826,0.294393
0,167,1.993987,163.175673,0.170472,6.019462,22.378988,0.000000e+00,4.397607,0.000000e+00,54.550687,1.374562,4.373828,0.000000e+00,0.762228,0.000000e+00,0.078736,0.293601
0,168,1.882104,163.51882,0.167995,6.039453,22.52279,0.000000e+00,4.42308,0.000000e+00,66.401092,1.770075,3.088422,0.000000e+00,0.796056,0.000000e+00,0.075581,0.299508
0,169,1.922752,163.797972,0.167524,6.056767,22.665749,0.000000e+00,4.328648,0.000000e+00,58.731042,1.347268,3.990312,0.000000e+00,0.764561,0.000000e+00,0.077686,0.298457
0,170,1.862752,164.088653,0.166137,6.074745,22.809039,0.000000e+00,4.387657,0.000000e+00,51.758181,1.112655,4.51962,0.000000e+00,0.745191,0.000000e+00,0.077536,0.301225
0,171,1.867211,164.35135,0.166116,6.091877,22.952364,0.000000e+00,4.360716,0.000000e+00,59.697105,1.269648,3.672977,0.000000e+00,0.765291,0.000000e+00,0.074981,0.303143
0,172,1.76987,164.610933,0.162013,6.10892,23.101749,0.000000e+00,4.494455,0.000000e+00,58.732976,1.51726,3.772941,0.000000e+00,0.758755,0.000000e+00,0.076279,0.306063
0,173,1.770988,164.82875,0.160719,6.124483,23.249296,0.000000e+00,4.434609,0.000000e+00,64.770611,1.608157,3.138448,0.000000e+00,0.771917,0.000000e+00,0.074287,0.303233
0,174,1.902476,164.977796,0.163909,6.137566,23.392876,0.000000e+00,4.33595,0.000000e+00,66.096819,1.114553,3.110213,0.000000e+00,0.77812,0.000000e+00,0.072824,0.30332
0,175,1.906008,165.168136,0.164863,6.151789,23.535384,0.000000e+00,4.362646,0.000000e+00,59.011308,1.654911,3.736467,0.000000e+00,0.748955,0.000000e+00,0.076224,0.303922
0,176,1.793514,165.304135,0.161116,6.164637,23.686441,0.000000e+00,4.526455,0.000000e+00,52.242094,1.613374,4.248704,0.000000e+00,0.729409,0.000000e+00,0.077126,0.306931
0,177,1.624291,165.385939,0.155232,6.176096,23.843323,0.000000e+00,4.643893,0.000000e+00,59.663127,1.099712,3.337209,0.000000e+00,0.747746,0.000000e+00,0.071792,0.310556
0,178,1.950979,165.43037,0.163386,6.185146,23.982737,0.000000e+00,4.182865,0.000000e+00,49.242407,1.044776,4.496462,0.000000e+00,0.720209,0.000000e+00,0.075454,0.304096
0,179,1.767113,165.563552,0.159907,6.198126,24.134661,0.000000e+00,4.610924,0.000000e+00,52.749142,1.483163,4.096438,0.000000e+00,0.734096,0.000000e+00,0.075525,0.307766
0,180,1.797,165.69481,0.159463,6.210067,24.284117,0.000000e+00,4.488878,0.000000e+00,78.702936,1.90164,1.46317,0.000000e+00,0.796373,0.000000e+00,0.069042,0.309771
0,181,1.699885,165.770446,0.155722,6.22032,24.437796,0.000000e+00,4.591428,0.000000e+00,50.973187,1.13455,4.457353,0.000000e+00,0.716429,0.000000e+00,0.076261,0.313682
0,182,1.943119,165.815473,0.161909,6.228822,24.579933,0.000000e+00,4.296538,0.000000e+00,47.491559,1.199883,4.609629,0.000000e+00,0.710198,0.000000e+00,0.076108,0.301683
0,183,1.813372,165.95029,0.158868,6.240734,24.731646,0.000000e+00,4.618302,0.000000e+00,60.791446,1.66782,3.066996,0.000000e+00,0.749993,0.000000e+00,0.071637,0.307388
0,184,1.870416,166.067317,0.160451,6.251482,24.87714,0.000000e+00,4.435748,0.000000e+00,64.376192,1.563317,2.918923,0.000000e+00,0.75282,0.000000e+00,0.072606,0.308042
0,185,1.92033,166.185493,0.162985,6.262498,25.019755,0.000000e+00,4.37052,0.000000e+00,56.763064,1.581198,3.667858,0.000000e+00,0.731849,0.000000e+00,0.074448,0.301762
0,186,1.963352,166.37778,0.165621,6.275358,25.158862,0.000000e+00,4.32421,0.000000e+00,53.058754,0.728274,3.971303,0.000000e+00,0.71567,0.000000e+00,0.072659,0.306479
0,187,1.863708,166.557638,0.163729,6.28829,25.305249,0.000000e+00,4.490033,0.000000e+00,58.674916,1.643027,3.240728,0.000000e+00,0.73544,0.000000e+00,0.072098,0.307242
0,188,1.951865,166.708111,0.165625,6.2997,25.447589,0.000000e+00,4.339628,0.000000e+00,50.81119,1.29757,4.29479,0.000000e+00,0.712759,0.000000e+00,0.07589,0.309094
0,189,2.037771,166.866718,0.168528,6.311226,25.589002,0.000000e+00,4.361007,0.000000e+00,55.936371,1.464694,3.446548,0.000000e+00,0.724577,0.000000e+00,0.072297,0.306343
0,190,1.98383,167.039076,0.167993,6.323558,25.734378,0.000000e+00,4.475387,0.000000e+00,51.793915,1.436386,3.924126,0.000000e+00,0.716217,0.000000e+00,0.074058,0.307281
0,191,2.027723,167.237165,0.170298,6.336461,25.875082,0.000000e+00,4.36054,0.000000e+00,57.046834,1.420828,3.292779,0.000000e+00,0.733952,0.000000e+00,0.071546,0.303925
0,192,1.943595,167.455156,0.168345,6.35,26.019908,0.000000e+00,4.459253,0.000000e+00,48.40889,1.060788,4.294481,0.000000e+00,0.703733,0.000000e+00,0.074613,0.307616
0,193,1.839709,167.640577,0.165486,6.363088,26.168047,0.000000e+00,4.501205,0.000000e+00,58.603311,1.289591,3.048576,0.000000e+00,0.733253,0.000000e+00,0.070773,0.312329
0,194,1.917447,167.791173,0.167131,6.374507,26.311638,0.000000e+00,4.365961,0.000000e+00,49.659747,1.186838,4.13697,0.000000e+00,0.708765,0.000000e+00,0.074402,0.306011
0,195,1.954649,167.984798,0.168677,6.38719,26.454097,0.000000e+00,4.387273,0.000000e+00,48.281628,1.17968,4.142229,0.000000e+00,0.706902,0.000000e+00,0.07407,0.306589
0,196,1.638659,168.144914,0.159174,6.399518,26.613607,0.000000e+00,4.798154,0.000000e+00,57.802353,1.495801,3.031627,0.000000e+00,0.730409,0.000000e+00,0.071053,0.317848
0,197,1.93176,168.222872,0.16463,6.407754,26.756743,0.000000e+00,4.300712,0.000000e+00,63.383049,1.645242,2.599377,0.000000e+00,0.750223,0.000000e+00,0.070308,0.310953
0,198,1.763012,168.311834,0.159826,6.417217,26.90996,0.000000e+00,4.633081,0.000000e+00,54.413375,1.037504,3.663752,0.000000e+00,0.716897,0.000000e+00,0.073326,0.314525
0,199,1.891758,168.327854,0.162711,6.423905,27.055668,0.000000e+00,4.391109,0.000000e+00,57.311711,1.23132,3.008304,0.000000e+00,0.718432,0.000000e+00,0.070359,0.311899
0,200,1.864943,168.439205,0.162755,6.433778,27.200202,0.000000e+00,4.423665,0.000000e+00,47.226405,0.771056,4.018029,0.000000e+00,0.693545,0.000000e+00,0.071581,0.310621
0,201,1.900117,168.507159,0.16482,6.442469,27.343881,0.000000e+00,4.382514,0.000000e+00,56.738951,1.070734,2.984569,0.000000e+00,0.722119,0.000000e+00,0.069361,0.309724
0,202,1.647077,168.552488,0.157329,6.451032,27.500293,0.000000e+00,4.656938,0.000000e+00,65.868955,1.277759,2.061121,0.000000e+00,0.746624,0.000000e+00,0.067278,0.32209
0,203,1.623053,168.501625,0.155069,6.455964,27.651653,0.000000e+00,4.462035,0.000000e+00,55.192376,0.902376,3.207295,0.000000e+00,0.708081,0.000000e+00,0.070529,0.317503
0,204,1.654755,168.436704,0.154794,6.460397,27.800932,0.000000e+00,4.412115,0.000000e+00,47.434969,0.924907,3.833999,0.000000e+00,0.689381,0.000000e+00,0.071681,0.314881
0,205,1.789603,168.367537,0.158514,6.464487,27.945817,0.000000e+00,4.333247,0.000000e+00,69.491354,1.096566,1.420882,0.000000e+00,0.746307,0.000000e+00,0.06405,0.313646
0,206,1.75583,168.374162,0.158034,6.470868,28.090446,0.000000e+00,4.361809,0.000000e+00,48.407709,0.924888,3.753128,0.000000e+00,0.679675,0.000000e+00,0.071336,0.313695
0,207,1.752238,168.318819,0.158329,6.475335,28.237717,0.000000e+00,4.41651,0.000000e+00,49.055408,0.952058,3.480562,0.000000e+00,0.692246,0.000000e+00,0.069506,0.314568
0,208,1.836088,168.302334,0.160946,6.480759,28.380344,0.000000e+00,4.301188,0.000000e+00,69.468,0.947312,1.35012,0.000000e+00,0.738311,0.000000e+00,0.063489,0.308411
0,209,1.713811,168.339852,0.157865,6.487963,28.526451,0.000000e+00,4.409114,0.000000e+00,49.987423,0.710776,3.397732,0.000000e+00,0.681586,0.000000e+00,0.068648,0.315039
0,210,1.531506,168.315158,0.150645,6.492976,28.682172,0.000000e+00,4.599234,0.000000e+00,50.648736,0.962545,3.23741,0.000000e+00,0.688637,0.000000e+00,0.068493,0.323702
0,211,1.528109,168.145991,0.149437,6.49388,28.834909,0.000000e+00,4.472505,0.000000e+00,44.313481,0.949507,3.951407,0.000000e+00,0.672721,0.000000e+00,0.071221,0.321191
0,212,1.67527,168.00648,0.152034,6.49492,28.983745,0.000000e+00,4.404126,0.000000e+00,52.757096,1.118727,2.966709,0.000000e+00,0.705504,0.000000e+00,0.068213,0.315903
0,213,1.825755,167.889627,0.15693,6.496718,29.127289,0.000000e+00,4.326466,0.000000e+00,61.852519,0.684377,2.109621,0.000000e+00,0.718459,0.000000e+00,0.065095,0.313041
0,214,1.810548,167.851581,0.158102,6.501073,29.271284,0.000000e+00,4.385813,0.000000e+00,54.847815,0.898952,2.753329,0.000000e+00,0.693106,0.000000e+00,0.067019,0.313371
0,215,1.757167,167.814785,0.157386,6.505489,29.417574,0.000000e+00,4.419931,0.000000e+00,54.856704,0.721475,2.711682,0.000000e+00,0.686403,0.000000e+00,0.065974,0.315234
0,216,1.690733,167.769361,0.156064,6.509787,29.565141,0.000000e+00,4.43528,0.000000e+00,55.822635,0.666299,2.635305,0.000000e+00,0.697269,0.000000e+00,0.064933,0.317243
0,217,1.730989,167.713888,0.157483,6.513658,29.708067,0.000000e+00,4.287803,0.000000e+00,41.351255,0.630789,4.202063,0.000000e+00,0.656596,0.000000e+00,0.070741,0.317728
0,218,1.731704,167.632575,0.157459,6.516855,29.855307,0.000000e+00,4.387361,0.000000e+00,47.185515,0.587413,3.269754,0.000000e+00,0.678321,0.000000e+00,0.06588,0.319442
0,219,1.835796,167.581636,0.16051,6.520478,29.997948,0.000000e+00,4.300153,0.000000e+00,59.824984,0.586238,2.187743,0.000000e+00,0.709323,0.000000e+00,0.064049,0.314381
0,220,1.844404,167.59953,0.161967,6.52627,30.138643,0.000000e+00,4.297451,0.000000e+00,51.679962,0.721821,3.065365,0.000000e+00,0.691836,0.000000e+00,0.066737,0.316595
0,221,1.761625,167.647455,0.160607,6.532961,30.280753,0.000000e+00,4.336038,0.000000e+00,48.85854,0.427408,3.393521,0.000000e+00,0.68311,0.000000e+00,0.067468,0.314026
0,222,1.731474,167.644087,0.15971,6.538172,30.424367,0.000000e+00,4.31839,0.000000e+00,61.202531,0.934456,2.00372,0.000000e+00,0.721789,0.000000e+00,0.064221,0.311462
0,223,1.421511,167.642268,0.14974,6.543715,30.57772,0.000000e+00,4.531753,0.000000e+00,41.929743,0.407922,4.140813,0.000000e+00,0.665216,0.000000e+00,0.070176,0.32239
0,224,1.465434,167.47647,0.148307,6.543775,30.727979,0.000000e+00,4.363711,0.000000e+00,51.10654,0.584942,2.984269,0.000000e+00,0.692427,0.000000e+00,0.066149,0.3196
0,225,1.611546,167.307088,0.150968,6.543534,30.872767,0.000000e+00,4.256089,0.000000e+00,44.606028,0.816563,3.743993,0.000000e+00,0.676638,0.000000e+00,0.069873,0.313456
0,226,1.730134,167.1886,0.154231,6.544638,31.015471,0.000000e+00,4.275782,0.000000e+00,41.406543,0.527203,3.982484,0.000000e+00,0.673399,0.000000e+00,0.069234,0.313569
0,227,1.532321,167.074958,0.149126,6.546478,31.169725,0.000000e+00,4.595712,0.000000e+00,50.445451,0.706279,3.01295,0.000000e+00,0.706806,0.000000e+00,0.066452,0.32163
0,228,1.729523,166.914144,0.153999,6.546079,31.312191,0.000000e+00,4.241151,0.000000e+00,55.725564,0.836033,2.632563,0.000000e+00,0.712105,0.000000e+00,0.067292,0.317524
0,229,1.595898,166.800398,0.151212,6.547547,31.462047,0.000000e+00,4.499895,0.000000e+00,40.882527,0.36766,4.055788,0.000000e+00,0.672068,0.000000e+00,0.069474,0.318912
0,230,1.664099,166.680697,0.153321,6.548539,31.607251,0.000000e+00,4.356396,0.000000e+00,50.868277,0.807262,3.049364,0.000000e+00,0.705089,0.000000e+00,0.067813,0.315441
0,231,1.57094,166.543677,0.150344,6.549125,31.759094,0.000000e+00,4.510247,0.000000e+00,51.386893,0.386935,3.044326,0.000000e+00,0.703296,0.000000e+00,0.066907,0.320909
0,232,1.78298,166.39891,0.156188,6.549096,31.899337,0.000000e+00,4.201345,0.000000e+00,50.939078,0.600695,3.138279,0.000000e+00,0.701589,0.000000e+00,0.068105,0.311879
0,233,4.912012,168.306581,0.164441,6.55817,32.043367,0.000000e+00,5.62793,0.000000e+00,49.066668,0.38917,3.281402,0.000000e+00,0.697239,0.000000e+00,0.06779,0.316066
0,234,3.447936,168.354776,0.165958,6.565277,32.181471,0.000000e+00,5.701655,0.000000e+00,54.625688,0.629604,2.72168,0.000000e+00,0.711535,0.000000e+00,0.06709,0.312774
0,235,2.389803,168.407704,0.159644,6.572776,32.329649,0.000000e+00,5.295095,0.000000e+00,46.415261,0.618221,3.572011,0.000000e+00,0.695049,0.000000e+00,0.069178,0.320059
0,236,2.114803,168.374132,0.161615,6.57702,32.470662,0.000000e+00,4.601786,0.000000e+00,56.017714,0.78232,2.648258,0.000000e+00,0.720648,0.000000e+00,0.067338,0.307449
0,237,3.680836,169.367381,0.168556,6.584761,32.608954,0.000000e+00,4.994941,0.000000e+00,51.30246,0.407343,3.27396,0.000000e+00,0.704963,0.000000e+00,0.069054,0.307755
0,238,2.45123,169.442688,0.15975,6.593204,32.759049,0.000000e+00,5.444131,0.000000e+00,51.008811,0.989573,3.130145,0.000000e+00,0.70974,0.000000e+00,0.069521,0.319045
0,239,2.102446,169.440185,0.160097,6.598393,32.90027,0.000000e+00,4.650872,0.000000e+00,43.7437,0.463933,3.844726,0.000000e+00,0.687528,0.000000e+00,0.070154,0.309967
0,240,1.933192,169.402547,0.16083,6.602606,33.043524,0.000000e+00,4.527944,0.000000e+00,55.123002,0.762953,2.674754,0.000000e+00,0.720524,0.000000e+00,0.067631,0.311448
0,241,1.840642,169.423992,0.160969,6.608567,33.18427,0.000000e+00,4.376653,0.000000e+00,49.53714,0.865934,3.286535,0.000000e+00,0.706438,0.000000e+00,0.069099,0.315569
0,242,4.586485,171.110143,0.166776,6.617635,33.329794,0.000000e+00,5.513656,0.000000e+00,56.52125,0.603369,2.685346,0.000000e+00,0.727161,0.000000e+00,0.066989,0.315105
0,243,6.276061,172.887582,0.176202,6.630117,33.465198,0.000000e+00,6.429957,0.000000e+00,56.864748,0.795321,2.734352,0.000000e+00,0.730773,0.000000e+00,0.068305,0.304307
0,244,6.097104,174.694341,0.163421,6.645694,33.626674,0.000000e+00,8.19762,0.000000e+00,42.783622,0.229986,4.166645,0.000000e+00,0.691358,0.000000e+00,0.071133,0.322899
0,245,6.530287,176.342549,0.164573,6.655993,33.778577,0.000000e+00,7.810288,0.000000e+00,47.909961,0.669421,3.529537,0.000000e+00,0.715178,0.000000e+00,0.070132,0.316928
0,246,6.915474,177.950555,0.167466,6.665677,33.929635,0.000000e+00,7.880213,0.000000e+00,48.718612,0.574356,3.46712,0.000000e+00,0.716502,0.000000e+00,0.069718,0.312459
0,247,7.216359,179.561733,0.171021,6.675999,34.080025,0.000000e+00,7.973929,0.000000e+00,55.620609,0.521154,2.76896,0.000000e+00,0.731976,0.000000e+00,0.067375,0.314527
0,248,7.453902,181.197214,0.174507,6.687503,34.229444,0.000000e+00,8.022495,0.000000e+00,52.761667,0.633684,3.204473,0.000000e+00,0.723262,0.000000e+00,0.06992,0.310809
0,249,4.663739,181.122184,0.169489,6.695127,34.379675,0.000000e+00,7.118979,0.000000e+00,42.055943,0.511078,4.265534,0.000000e+00,0.699106,0.000000e+00,0.072809,0.309915
0,250,3.114683,180.93395,0.163712,6.69936,34.537228,0.000000e+00,6.032542,0.000000e+00,67.385591,1.017777,1.608808,0.000000e+00,0.770739,0.000000e+00,0.065962,0.316867
0,251,2.442011,180.716252,0.162517,6.702089,34.687281,0.000000e+00,5.098213,0.000000e+00,48.663393,0.830644,3.793292,0.000000e+00,0.713876,0.000000e+00,0.073367,0.315832
0,252,1.997306,180.511248,0.158883,6.705146,34.84066,0.000000e+00,4.890824,0.000000e+00,44.646073,0.391937,4.058584,0.000000e+00,0.71181,0.000000e+00,0.071448,0.315295
0,253,3.150134,181.058314,0.158387,6.707349,34.999996,0.000000e+00,5.371823,0.000000e+00,54.732056,0.767113,3.131441,0.000000e+00,0.741904,0.000000e+00,0.070604,0.321338
0,254,3.837522,181.63246,0.161222,6.710377,35.152794,0.000000e+00,5.77546,0.000000e+00,49.04407,0.790403,3.735561,0.000000e+00,0.720858,0.000000e+00,0.072931,0.312589
0,255,2.926421,181.340588,0.162844,6.710815,35.303465,0.000000e+00,5.453543,0.000000e+00,48.430215,0.819523,3.666737,0.000000e+00,0.7273,0.000000e+00,0.071879,0.311253
0,256,2.044271,181.066243,0.153231,6.71264,35.468024,0.000000e+00,5.4046,0.000000e+00,51.087736,0.798291,3.538635,0.000000e+00,0.734706,0.000000e+00,0.072238,0.320083
0,257,1.903112,180.693223,0.154974,6.710493,35.620979,0.000000e+00,4.721685,0.000000e+00,70.002418,0.684685,1.581876,0.000000e+00,0.783278,0.000000e+00,0.065737,0.310285
0,258,1.628086,180.2936,0.150337,6.707717,35.780498,0.000000e+00,4.795414,0.000000e+00,62.601446,0.646752,2.602805,0.000000e+00,0.748449,0.000000e+00,0.070515,0.317806
0,259,1.505066,179.846437,0.146033,6.703288,35.940959,0.000000e+00,4.671238,0.000000e+00,57.279556,0.81098,2.962455,0.000000e+00,0.732591,0.000000e+00,0.071042,0.321924
0,260,1.487699,179.35631,0.144474,6.697223,36.099391,0.000000e+00,4.598104,0.000000e+00,50.576242,0.583564,3.561743,0.000000e+00,0.715947,0.000000e+00,0.071491,0.318671
0,261,1.321263,178.869148,0.137862,6.691461,36.265011,0.000000e+00,4.773386,0.000000e+00,46.572712,0.462951,3.899599,0.000000e+00,0.706711,0.000000e+00,0.071598,0.326086
0,262,1.668916,178.292413,0.146426,6.681502,36.415891,0.000000e+00,4.399637,0.000000e+00,47.504005,0.973148,3.837861,0.000000e+00,0.716369,0.000000e+00,0.073189,0.310601
0,263,1.81632,177.894935,0.152055,6.676929,36.563493,0.000000e+00,4.460272,0.000000e+00,59.950346,0.512626,2.443456,0.000000e+00,0.747024,0.000000e+00,0.067062,0.310058
0,264,1.86644,177.622324,0.153326,6.674782,36.713003,0.000000e+00,4.586309,0.000000e+00,50.819199,0.677459,3.511076,0.000000e+00,0.718417,0.000000e+00,0.071509,0.314556
0,265,1.69698,177.345893,0.148266,6.672777,36.872039,0.000000e+00,4.856118,0.000000e+00,55.803249,1.197095,2.904991,0.000000e+00,0.737593,0.000000e+00,0.070591,0.319209
0,266,1.792802,177.023869,0.148837,6.668509,37.025345,0.000000e+00,4.646421,0.000000e+00,43.779957,0.611786,4.26728,0.000000e+00,0.706508,0.000000e+00,0.073655,0.312005
0,267,1.687467,176.676353,0.145071,6.663982,37.185816,0.000000e+00,4.871626,0.000000e+00,56.23354,1.152482,2.826708,0.000000e+00,0.742522,0.000000e+00,0.069815,0.321062
0,268,4.077247,177.751493,0.150529,6.662322,37.343272,0.000000e+00,5.700721,0.000000e+00,59.309114,0.689689,2.753237,0.000000e+00,0.745491,0.000000e+00,0.069394,0.319558
0,269,2.845195,177.354764,0.150048,6.658263,37.496886,0.000000e+00,5.787193,0.000000e+00,60.604411,0.931176,2.608328,0.000000e+00,0.748637,0.000000e+00,0.06969,0.31508
0,270,2.174808,176.980654,0.148417,6.654923,37.649345,0.000000e+00,5.145146,0.000000e+00,46.830503,0.752268,4.024856,0.000000e+00,0.710757,0.000000e+00,0.07365,0.31634
0,271,2.19748,176.648941,0.156815,6.651708,37.788232,0.000000e+00,4.47561,0.000000e+00,49.983179,1.131434,3.541747,0.000000e+00,0.724783,0.000000e+00,0.072574,0.303976
0,272,1.967382,176.420512,0.15666,6.652182,37.93418,0.000000e+00,4.643049,0.000000e+00,55.558706,0.614417,3.090308,0.000000e+00,0.743682,0.000000e+00,0.070268,0.312511
0,273,1.71398,176.145337,0.152133,6.65149,38.087141,0.000000e+00,4.68766,0.000000e+00,54.095759,0.778449,3.379507,0.000000e+00,0.737811,0.000000e+00,0.07278,0.314325
0,274,1.717816,175.848031,0.152745,6.64953,38.234594,0.000000e+00,4.468162,0.000000e+00,49.106275,1.166558,3.815978,0.000000e+00,0.726289,0.000000e+00,0.074742,0.311908
0,275,1.634628,175.569926,0.151056,6.64848,38.384709,0.000000e+00,4.540534,0.000000e+00,57.478388,0.864318,2.886538,0.000000e+00,0.754045,0.000000e+00,0.070631,0.315291
0,276,1.580883,175.222249,0.149308,6.645098,38.536851,0.000000e+00,4.551009,0.000000e+00,59.003998,0.871648,2.876523,0.000000e+00,0.759767,0.000000e+00,0.071072,0.316182
0,277,1.724929,174.91165,0.152881,6.642247,38.679028,0.000000e+00,4.277823,0.000000e+00,49.897108,0.534261,3.869018,0.000000e+00,0.734553,0.000000e+00,0.073884,0.308996
0,278,1.765896,174.675292,0.155583,6.641843,38.819111,0.000000e+00,4.298044,0.000000e+00,48.243596,0.943457,3.830859,0.000000e+00,0.731555,0.000000e+00,0.074263,0.307013
0,279,1.59053,174.419741,0.151307,6.641293,38.969806,0.000000e+00,4.555915,0.000000e+00,54.934763,0.906999,3.152744,0.000000e+00,0.750788,0.000000e+00,0.072192,0.316074
0,280,1.473148,174.095886,0.14675,6.638392,39.123774,0.000000e+00,4.575087,0.000000e+00,57.698639,0.598185,2.976269,0.000000e+00,0.755774,0.000000e+00,0.070927,0.317113
0,281,1.68094,173.776237,0.151744,6.634799,39.264825,0.000000e+00,4.241486,0.000000e+00,47.046531,0.859244,4.105227,0.000000e+00,0.728365,0.000000e+00,0.075501,0.304524
0,282,1.512303,173.439158,0.147311,6.631468,39.419376,0.000000e+00,4.638736,0.000000e+00,49.017175,0.588286,3.82502,0.000000e+00,0.740962,0.000000e+00,0.073322,0.315473
0,283,1.464405,173.085692,0.14439,6.627202,39.573226,0.000000e+00,4.568152,0.000000e+00,57.520534,0.636488,2.972045,0.000000e+00,0.762077,0.000000e+00,0.070812,0.315696
0,284,4.651008,174.675774,0.152432,6.628011,39.724012,0.000000e+00,5.77906,0.000000e+00,56.276881,0.842354,3.174541,0.000000e+00,0.755878,0.000000e+00,0.072602,0.313882
0,285,3.45108,174.394234,0.157572,6.625583,39.864786,0.000000e+00,5.695023,0.000000e+00,52.107456,0.777826,3.558776,0.000000e+00,0.746166,0.000000e+00,0.07344,0.309141
